M10 0PB,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PD,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PE,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PF,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PG,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PH,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PJ,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0PL,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PN,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PP,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PQ,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PR,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PS,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0PT,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
